id,Material Type,Process Type,call_number,Library Name,Location Name,mms_id,title,ISBN,ISSN,Author,Publisher,Publication Place,Publication Date,Subjects,651$$0,651$$1,Num of Loans Including Pre-Migration (In House),Description,Internal Note 1,Internal Note 2,Internal Note 3,date_acquired,Item Modification Date,predicted_category,confidence,prob_Ancient Western Asia,prob_Central Asia & Siberia,"prob_China, South Asia, & East Asia",prob_Cross-Cultural Studies & Other,prob_Egypt & North Africa,prob_European and Classical Antiquity,prob_The Caucasus & The Western Steppe,final_category
31154068978285,Book,,DS715 .Z46644 2024,NYU Inst Study Ancient World,Reference 5 Collection,9998786553107876,Zhongguo kao gu fa jue bao gao ti yao /,7520531058; 9787520531054,,,Zhongguo wen shi chu ban she,Beijing Shi :,2024.,China--Antiquities.; Excavations (Archaeology)--China--History.; Imperial China.; Ancient China.; Chine--Antiquités.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/8697463;,,0,v.10:pt.2,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.9027634058405132,0.0,0.014105678216258,0.9027634058405132,0.0386898602503077,0.0322415502085897,0.0121995054843312,0.0,"China, South Asia, & East Asia"
31154068978293,Book,,DS715 .Z46644 2024,NYU Inst Study Ancient World,Reference 5 Collection,9998786553107876,Zhongguo kao gu fa jue bao gao ti yao /,7520531058; 9787520531054,,,Zhongguo wen shi chu ban she,Beijing Shi :,2024.,China--Antiquities.; Excavations (Archaeology)--China--History.; Imperial China.; Ancient China.; Chine--Antiquités.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/8697463;,,0,v.10:pt.1,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.9027634058405132,0.0,0.014105678216258,0.9027634058405132,0.0386898602503077,0.0322415502085897,0.0121995054843312,0.0,"China, South Asia, & East Asia"
31154068978301,Book,,DS715 .Z46644 2024,NYU Inst Study Ancient World,Reference 5 Collection,9998786553107876,Zhongguo kao gu fa jue bao gao ti yao /,7520531058; 9787520531054,,,Zhongguo wen shi chu ban she,Beijing Shi :,2024.,China--Antiquities.; Excavations (Archaeology)--China--History.; Imperial China.; Ancient China.; Chine--Antiquités.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/8697463;,,0,v.1:pt.1,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.9027634058405132,0.0,0.014105678216258,0.9027634058405132,0.0386898602503077,0.0322415502085897,0.0121995054843312,0.0,"China, South Asia, & East Asia"
31154068978319,Book,,DS715 .Z46644 2024,NYU Inst Study Ancient World,Reference 5 Collection,9998786553107876,Zhongguo kao gu fa jue bao gao ti yao /,7520531058; 9787520531054,,,Zhongguo wen shi chu ban she,Beijing Shi :,2024.,China--Antiquities.; Excavations (Archaeology)--China--History.; Imperial China.; Ancient China.; Chine--Antiquités.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/8697463;,,0,v.1:pt.2,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.9027634058405132,0.0,0.014105678216258,0.9027634058405132,0.0386898602503077,0.0322415502085897,0.0121995054843312,0.0,"China, South Asia, & East Asia"
31154068978327,Book,,DS715 .Z46644 2024,NYU Inst Study Ancient World,Reference 5 Collection,9998786553107876,Zhongguo kao gu fa jue bao gao ti yao /,7520531058; 9787520531054,,,Zhongguo wen shi chu ban she,Beijing Shi :,2024.,China--Antiquities.; Excavations (Archaeology)--China--History.; Imperial China.; Ancient China.; Chine--Antiquités.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/8697463;,,0,v.2:pt.1,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.9027634058405132,0.0,0.014105678216258,0.9027634058405132,0.0386898602503077,0.0322415502085897,0.0121995054843312,0.0,"China, South Asia, & East Asia"
31154068978335,Book,,DS715 .Z46644 2024,NYU Inst Study Ancient World,Reference 5 Collection,9998786553107876,Zhongguo kao gu fa jue bao gao ti yao /,7520531058; 9787520531054,,,Zhongguo wen shi chu ban she,Beijing Shi :,2024.,China--Antiquities.; Excavations (Archaeology)--China--History.; Imperial China.; Ancient China.; Chine--Antiquités.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/8697463;,,0,v.2:pt.2,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.9027634058405132,0.0,0.014105678216258,0.9027634058405132,0.0386898602503077,0.0322415502085897,0.0121995054843312,0.0,"China, South Asia, & East Asia"
31154068978343,Book,,DS715 .Z46644 2024,NYU Inst Study Ancient World,Reference 5 Collection,9998786553107876,Zhongguo kao gu fa jue bao gao ti yao /,7520531058; 9787520531054,,,Zhongguo wen shi chu ban she,Beijing Shi :,2024.,China--Antiquities.; Excavations (Archaeology)--China--History.; Imperial China.; Ancient China.; Chine--Antiquités.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/8697463;,,0,v.3:pt.1,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.9027634058405132,0.0,0.014105678216258,0.9027634058405132,0.0386898602503077,0.0322415502085897,0.0121995054843312,0.0,"China, South Asia, & East Asia"
31154068978350,Book,,DS715 .Z46644 2024,NYU Inst Study Ancient World,Reference 5 Collection,9998786553107876,Zhongguo kao gu fa jue bao gao ti yao /,7520531058; 9787520531054,,,Zhongguo wen shi chu ban she,Beijing Shi :,2024.,China--Antiquities.; Excavations (Archaeology)--China--History.; Imperial China.; Ancient China.; Chine--Antiquités.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/8697463;,,0,v.3:pt.2,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.9027634058405132,0.0,0.014105678216258,0.9027634058405132,0.0386898602503077,0.0322415502085897,0.0121995054843312,0.0,"China, South Asia, & East Asia"
31154068978368,Book,,DS715 .Z46644 2024,NYU Inst Study Ancient World,Reference 5 Collection,9998786553107876,Zhongguo kao gu fa jue bao gao ti yao /,7520531058; 9787520531054,,,Zhongguo wen shi chu ban she,Beijing Shi :,2024.,China--Antiquities.; Excavations (Archaeology)--China--History.; Imperial China.; Ancient China.; Chine--Antiquités.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/8697463;,,0,v.4:pt.1,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.9027634058405132,0.0,0.014105678216258,0.9027634058405132,0.0386898602503077,0.0322415502085897,0.0121995054843312,0.0,"China, South Asia, & East Asia"
31154068978376,Book,,DS715 .Z46644 2024,NYU Inst Study Ancient World,Reference 5 Collection,9998786553107876,Zhongguo kao gu fa jue bao gao ti yao /,7520531058; 9787520531054,,,Zhongguo wen shi chu ban she,Beijing Shi :,2024.,China--Antiquities.; Excavations (Archaeology)--China--History.; Imperial China.; Ancient China.; Chine--Antiquités.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/8697463;,,0,v.4:pt.2,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.9027634058405132,0.0,0.014105678216258,0.9027634058405132,0.0386898602503077,0.0322415502085897,0.0121995054843312,0.0,"China, South Asia, & East Asia"
31154068978384,Book,,DS62 .A87 2025,NYU Inst Study Ancient World,Small Collection,9998786551407876,"Assyriology, anthropology and theory : analytical perspectives and interpretive prospects /",3963273186; 9783963273186,,,Zaphon,Münster,2025.,Assyriology--History.; Assyriology--Historiography.; Physical anthropology.; Middle East--History.; Middle East--Historiography.; physical anthropology.; Assyriology; Historiography; Physical anthropology; Middle East; History; Middle East.; Assyriologie--Histoire.; Assyriologie--Historiographie.; Anthropologie physique.; Moyen-Orient--Histoire.,http://vocab.getty.edu/tgn/7001526;,,0,,,,,2026-03-03,2026-03-03,Ancient Western Asia,0.6786991817943832,0.6786991817943832,0.1504941663978849,0.0419559494200164,0.0494480832450193,0.0529260829839656,0.0155917379601412,0.0108847981985891,Ancient Western Asia
31154068978392,Book,,DS795.4.F364 G836 2023,NYU Inst Study Ancient World,Large Collection,9998718149407876,Guangyangcheng mu di /,7573208758; 9787573208750; 7573214308; 9787573214300,,,Shanghai gu ji chu ban she,Shanghai :,2023-,"Fangshan Qu (Beijing, China)--Antiquities.; Excavations (Archaeology)--China--Beijing.; Fangshan.; Guangyangcheng burial site.; Fouilles (Archéologie)--Chine--Pékin.",http://vocab.getty.edu/tgn/8199076;,http://www.wikidata.org/entity/Q133266215,0,v.2:pt.1,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.7743820067978876,0.1186780205125443,0.030359493619488,0.7743820067978876,0.0,0.0466235080584995,0.0176413273734863,0.0123156436380942,"China, South Asia, & East Asia"
31154068978400,Book,,DS795.4.F364 G836 2023,NYU Inst Study Ancient World,Large Collection,9998718149407876,Guangyangcheng mu di /,7573208758; 9787573208750; 7573214308; 9787573214300,,,Shanghai gu ji chu ban she,Shanghai :,2023-,"Fangshan Qu (Beijing, China)--Antiquities.; Excavations (Archaeology)--China--Beijing.; Fangshan.; Guangyangcheng burial site.; Fouilles (Archéologie)--Chine--Pékin.",http://vocab.getty.edu/tgn/8199076;,http://www.wikidata.org/entity/Q133266215,0,v.2:pt.2,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.7743820067978876,0.1186780205125443,0.030359493619488,0.7743820067978876,0.0,0.0466235080584995,0.0176413273734863,0.0123156436380942,"China, South Asia, & East Asia"
31154068978418,Book,,DS795.4.F364 G836 2023,NYU Inst Study Ancient World,Large Collection,9998718149407876,Guangyangcheng mu di /,7573208758; 9787573208750; 7573214308; 9787573214300,,,Shanghai gu ji chu ban she,Shanghai :,2023-,"Fangshan Qu (Beijing, China)--Antiquities.; Excavations (Archaeology)--China--Beijing.; Fangshan.; Guangyangcheng burial site.; Fouilles (Archéologie)--Chine--Pékin.",http://vocab.getty.edu/tgn/8199076;,http://www.wikidata.org/entity/Q133266215,0,v.2:pt.3,,,,2026-03-03,2026-03-03,"China, South Asia, & East Asia",0.7743820067978876,0.1186780205125443,0.030359493619488,0.7743820067978876,0.0,0.0466235080584995,0.0176413273734863,0.0123156436380942,"China, South Asia, & East Asia"
31154068978426,Book,,DS793.Y3 S26953 2022,NYU Inst Study Ancient World,Small Collection,9998711268507876,San Xia hou xu kao gu fa xian = SanXia houxu kaogu faxian /,756905606X; 9787569056068; 7569064739; 9787569064735; 7569064747; 9787569064742,,,Sichuan da xue chu ban she,Chengdu :,2022-,"Excavations (Archaeology)--China--Yangtze River Gorges.; Yangtze River Gorges (China)--Antiquities--Pictorial works.; Antiquities; Excavations (Archaeology); China--Yangtze River Gorges; Three Gorges Project.; Fouilles (Archéologie)--Chine--Yangzi jiang, Gorges du.",http://vocab.getty.edu/tgn/7029727,https://id.oclc.org/worldcat/entity/E39QbtfRF8RmQfRjkPMMBTBQhB;,0,v.3,,,,2026-03-04,2026-03-04,"China, South Asia, & East Asia",0.7813271188185249,0.0710297380744113,0.1019122328893728,0.7813271188185249,0.0,0.0358406935237855,0.0098902166939053,0.0,"China, South Asia, & East Asia"
31154068978434,Book,,PL2448 .S37 2024,NYU Inst Study Ancient World,Large Collection,9998788048507876,Shandong Dingtao wang ling chu tu zhuan wen cui bian /,7547934587; 9787547934586,,"Shandong Sheng wen wu kao gu yan jiu yuan, issuing body.",Shanghai shu hua chu ban she,Shanghai Shi :,2024.,"Ding,--Tai hou,---5 B.C.--Tomb--Catalogs.; Inscriptions, Chinese--China--Heze Shi--Catalogs.; Calligraphy, Chinese--China--Heze Shi--Catalogs.; Bricks--China--Heze Shi--Catalogs.; Dingtao Qu (Heze Shi, China)--Catalogs.; China--History--Han dynasty, 202 B.C.-220 A.D.; catalogs (documents); Catalogs.; Catalogues.; Tombs of Dingtao King.; Chine--Histoire--202 av. J.-C.-220 (Dynastie des Han)",,http://www.wikidata.org/entity/Q133306507;,0,,,,,2026-03-13,2026-03-13,"China, South Asia, & East Asia",0.9846153846153848,0.0,0.0153846153846153,0.9846153846153848,0.0,0.0,0.0,0.0,"China, South Asia, & East Asia"
31154068978442,Book,In Process,NB140 .K35 2025,NYU Inst Study Ancient World,Small Collection,9998787744007876,Kalorësi i Babunjës = The equestrian figurine of Babunja /,3903096873; 9783903096875,,,Verlag des Naturhistorischen Museums Wien,Vienna :,2025,"Bronze sculpture, Ancient--Albania--Exhibitions.; Bronze sculpture, Ancient--Conservation and restoration.; Albania--Antiquities--Exhibitions.; Babunja.; Sculpture en bronze antique--Albanie--Expositions.; Sculpture en bronze antique--Conservation et restauration.; Albanie--Antiquités--Expositions.",https://pleiades.stoa.org/places/559227570;,,0,,,,,2026-03-16,2026-03-18,European and Classical Antiquity,0.6143851063312414,0.176868439701418,0.0303992630736812,0.0707473758805671,0.0,0.0892455429686054,0.6143851063312414,0.0183542720444867,European and Classical Antiquity
31154068978459,Book,In Process,PK8371 .A3 1952,NYU Inst Study Ancient World,Small Collection,9998787742607876,Liakatar kʻerakanutʻyun hayotsʻ lezvi : hamematutʻyamb 562 lezuneri /,,,"Achaṛean, Hrachʻeay, 1876-1953.",Haykakan SSṚ GA hratarakchʻutʻyun,Erevan :,1952-1971.,"Armenian language--Grammar.; Armenian language--Grammar, Comparative.; Armenian language--Parts of speech.; Armenian language--Grammar; Armenian language--Grammar, Comparative; Armenia (region); Arménien (Langue)--Grammaire.; Arménien (Langue)--Grammaire comparée.; Arménien (Langue)--Parties du discours.",https://pleiades.stoa.org/places/874350,,0,v.5,Garsoian,,,2026-03-16,2026-04-02,The Caucasus & The Western Steppe,0.8642637608270467,0.0785694328024587,0.0454875663593182,0.0,0.0,0.0,0.0116792400111763,0.8642637608270467,The Caucasus & The Western Steppe
31154068978467,Book,In Process,PK8371 .A3 1952,NYU Inst Study Ancient World,Small Collection,9998787742607876,Liakatar kʻerakanutʻyun hayotsʻ lezvi : hamematutʻyamb 562 lezuneri /,,,"Achaṛean, Hrachʻeay, 1876-1953.",Haykakan SSṚ GA hratarakchʻutʻyun,Erevan :,1952-1971.,"Armenian language--Grammar.; Armenian language--Grammar, Comparative.; Armenian language--Parts of speech.; Armenian language--Grammar; Armenian language--Grammar, Comparative; Armenia (region); Arménien (Langue)--Grammaire.; Arménien (Langue)--Grammaire comparée.; Arménien (Langue)--Parties du discours.",https://pleiades.stoa.org/places/874350,,0,v.2,Garsoian,,,2026-03-16,2026-04-02,The Caucasus & The Western Steppe,0.8642637608270467,0.0785694328024587,0.0454875663593182,0.0,0.0,0.0,0.0116792400111763,0.8642637608270467,The Caucasus & The Western Steppe
31154068978475,Book,In Process,PK8371 .A3 1952,NYU Inst Study Ancient World,Small Collection,9998787742607876,Liakatar kʻerakanutʻyun hayotsʻ lezvi : hamematutʻyamb 562 lezuneri /,,,"Achaṛean, Hrachʻeay, 1876-1953.",Haykakan SSṚ GA hratarakchʻutʻyun,Erevan :,1952-1971.,"Armenian language--Grammar.; Armenian language--Grammar, Comparative.; Armenian language--Parts of speech.; Armenian language--Grammar; Armenian language--Grammar, Comparative; Armenia (region); Arménien (Langue)--Grammaire.; Arménien (Langue)--Grammaire comparée.; Arménien (Langue)--Parties du discours.",https://pleiades.stoa.org/places/874350,,0,intr.,Garsoian,,,2026-03-16,2026-04-02,The Caucasus & The Western Steppe,0.8642637608270467,0.0785694328024587,0.0454875663593182,0.0,0.0,0.0,0.0116792400111763,0.8642637608270467,The Caucasus & The Western Steppe
31154068978483,Bound Issue,In Process,DS171 .B36,NYU Inst Study Ancient World,Oak Collection,9998789467407876,Banber Matenadarani /,,,,Haykakan SSR gitutʻyunneri akademiayi hratarakchʻutʻyun,Erevan :,1956-,"Armenia--Civilization--Periodicals.; Manuscripts, Armenian--Periodicals.; Civilization.; Manuscripts, Armenian.; Armenia.; Periodicals.",(OCoLC)fst01206470,,0,v.3(1956),Garsoian,,,2026-03-20,2026-03-30,The Caucasus & The Western Steppe,0.8223506903330781,0.0,0.1072631335217058,0.0299036614666573,0.0,0.0293696675118956,0.0111128471666632,0.8223506903330781,The Caucasus & The Western Steppe
31154068978491,Bound Issue,In Process,DS41 .A73,NYU Inst Study Ancient World,Oak Collection,9998789467307876,Arevelagitakan zhoghovatsu.,,,,Haykakan SSṚ GA Hratarakchʻutʻyun,Erevan [Armenia] :,1960-,Asia--History--Periodicals.; Middle East--History--Periodicals.; History.; Periodicals.; Middle East.; Asia.,(OCoLC)fst01240495 (OCoLC)fst01241586; http://vocab.getty.edu/tgn/7001526.; http://vocab.getty.edu/tgn/1000004,https://id.oclc.org/worldcat/entity/E39PBJxMpyjKQ9Jtm3jkjPBgKd;,0,v.1(1960),Garsoian,,,2026-03-20,2026-03-23,Ancient Western Asia,0.6147275712020408,0.6147275712020408,0.2338010257953477,0.0425092774173359,0.0285123202189448,0.0536240884851715,0.0157973666077937,0.0110283502733654,Ancient Western Asia
31154068978509,Bound Issue,In Process,DS41 .A73,NYU Inst Study Ancient World,Oak Collection,9998789467307876,Arevelagitakan zhoghovatsu.,,,,Haykakan SSṚ GA Hratarakchʻutʻyun,Erevan [Armenia] :,1960-,Asia--History--Periodicals.; Middle East--History--Periodicals.; History.; Periodicals.; Middle East.; Asia.,(OCoLC)fst01240495 (OCoLC)fst01241586; http://vocab.getty.edu/tgn/7001526.; http://vocab.getty.edu/tgn/1000004,https://id.oclc.org/worldcat/entity/E39PBJxMpyjKQ9Jtm3jkjPBgKd;,0,v.2(1964),Garsoian,,,2026-03-20,2026-03-23,Ancient Western Asia,0.6147275712020408,0.6147275712020408,0.2338010257953477,0.0425092774173359,0.0285123202189448,0.0536240884851715,0.0157973666077937,0.0110283502733654,Ancient Western Asia
31154068978517,Book,In Process,DS175 .H39,NYU Inst Study Ancient World,Small Collection,9998789668907876,Hay zhoghovrdi patmutʻyun /,,,,Haykakan SSH Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,Erevan :,1970-1984.,Armenia--History.; Armenia (Republic)--History.; Armenia.; Arménie--Histoire.; Arménie--Histoire--1991-,http://vocab.getty.edu/tgn/7006651;,,0,maps,Confirm all 9 maps are present upon return,,,2026-03-23,2026-04-23,The Caucasus & The Western Steppe,0.8017314315381475,0.0,0.0703273185559778,0.0485897837295846,0.0,0.0612944519524577,0.0180570142238321,0.8017314315381475,The Caucasus & The Western Steppe
31154068978525,Book,In Process,GN434 .L583 2025,NYU Inst Study Ancient World,Large Collection,9998789470407876,"Lithic raw materials in prehistory : methods, practice and theory /",3700194897; 9783700194897,,,Austrian Academy of Sciences Press,Vienna :,[2025],"Stone implements--Europe--History--Congresses.; Flint--Europe--History--Congresses.; Chert--Europe--History--Congresses.; Stone-cutting--Europe--History--Congresses.; Tools, Prehistoric--Europe--History--Congresses.; Paleolithic period--Europe--Congresses.; Neolithic period--Europe--Congresses.; Europe.; Outils de pierre--Europe--Histoire--Congrès.; Silex--Europe--Histoire--Congrès.; Chert--Europe--Histoire--Congrès.; Pierre--Taille--Histoire--Europe--Congrès.; Outils préhistoriques--Europe--Histoire--Congrès.",http://vocab.getty.edu/tgn/1000003,,0,,,,,2026-03-23,2026-03-23,European and Classical Antiquity,0.5437074676331879,0.0,0.0154542174262663,0.0241647763392527,0.1329062698658903,0.0237332624760518,0.5437074676331879,0.2600340062593507,European and Classical Antiquity
31154068978533,Book,,PK6199.9 .Q37 2018,NYU Inst Study Ancient World,Small Collection,9998789454407876,Analysis of the verbal system in the Sogdian language = Taḥlīl-i sākhtārī-i fiʻl dar zabān-i Sughdī /,6006326949; 9786006326948; 9647025947; 9789647025942,,"Qarīb, Badr al-Zamān, 1929 or 1930- author.",The Centre for the Great Islamic Encyclopedia (The Centre for Islamic and Iranian Studies),Tehran :,2018.,Sogdian language--Grammar.; Sogdian language--Verb.; Sogdian language--Grammar; Sogdiana.; Sogdien (Langue)--Grammaire.,https://pleiades.stoa.org/places/60058,,0,,,,,2026-03-24,2026-03-24,Central Asia & Siberia,0.7497121805203776,0.1363113055491595,0.7497121805203776,0.0,0.0,0.0,0.0202624913654156,0.0937140225650472,Central Asia & Siberia
